index,Source_airport,Destination_airport,Source_Latitude,Source_Longitude,Destination_Latitude,Destination_Longitude
5449,GCK,DFW,37.927,-100.724,32.896,-97.037
5450,GCM,CLT,19.293,-81.357,35.214,-80.943
5451,GCM,MIA,19.293,-81.357,25.793,-80.291
5452,GCM,PHL,19.293,-81.357,39.872,-75.241
5453,GDL,DFW,20.522,-103.311,32.896,-97.037
5454,GDL,LAX,20.522,-103.311,33.942,-118.408
5455,GDL,PHX,20.522,-103.311,33.434,-112.008
5456,GDL,SJC,20.522,-103.311,37.362,-121.929
5457,GEG,PHX,47.62,-117.534,33.434,-112.008
5458,GGG,DFW,32.385,-94.711,32.896,-97.037
5459,GGT,MIA,23.563,-75.878,25.793,-80.291
5460,GIB,LHR,36.151,-5.349,51.477,-0.461
5461,GIG,CLT,-22.809,-43.244,35.214,-80.943
5462,GIG,DFW,-22.809,-43.244,32.896,-97.037
5463,GIG,JFK,-22.809,-43.244,40.64,-73.779
5464,GIG,MIA,-22.809,-43.244,25.793,-80.291
5467,GLA,LHR,55.872,-4.433,51.477,-0.461
5468,GLA,PHL,55.872,-4.433,39.872,-75.241
5469,GND,MIA,12.004,-61.786,25.793,-80.291
5470,GNV,CLT,29.69,-82.272,35.214,-80.943
5471,GNV,MIA,29.69,-82.272,25.793,-80.291
5472,GOT,LHR,57.663,12.28,51.477,-0.461
5475,GRB,ORD,44.485,-88.129,41.979,-87.904
5477,GRK,DFW,31.067,-97.829,32.896,-97.037
5478,GRR,DFW,42.881,-85.523,32.896,-97.037
5479,GRR,ORD,42.881,-85.523,41.979,-87.904
5480,GRU,CLT,-23.432,-46.469,35.214,-80.943
5481,GRU,DFW,-23.432,-46.469,32.896,-97.037
5482,GRU,JFK,-23.432,-46.469,40.64,-73.779
5483,GRU,LAX,-23.432,-46.469,33.942,-118.408
5484,GRU,MCO,-23.432,-46.469,28.429,-81.316
5485,GRU,MIA,-23.432,-46.469,25.793,-80.291
5496,GUA,DFW,14.583,-90.528,32.896,-97.037
5497,GUA,MIA,14.583,-90.528,25.793,-80.291
5498,GVA,LHR,46.238,6.109,51.477,-0.461
5499,GYE,JFK,-2.158,-79.884,40.64,-73.779
5500,GYE,MIA,-2.158,-79.884,25.793,-80.291
5502,GYE,UIO,-2.158,-79.884,-0.141,-78.488
5503,HAJ,LHR,52.461,9.685,51.477,-0.461
5504,HAM,LHR,53.63,9.988,51.477,-0.461
5505,HAN,NRT,21.222,105.806,35.765,140.386
5506,HEL,JFK,60.32,24.956,40.64,-73.779
5507,HEL,LHR,60.32,24.956,51.477,-0.461
5508,HEL,MAN,60.32,24.956,53.354,-2.275
5511,HKG,EWR,22.309,113.914,40.692,-74.169
5512,HKG,JFK,22.309,113.914,40.64,-73.779
5513,HKG,LAX,22.309,113.914,33.942,-118.408
5514,HKG,NRT,22.309,113.914,35.765,140.386
5515,HKG,ORD,22.309,113.914,41.979,-87.904
5516,HKG,SFO,22.309,113.914,37.619,-122.375
5517,HMO,PHX,29.096,-111.048,33.434,-112.008
5518,HND,HNL,35.552,139.779,21.316,-157.927
5519,HND,SFO,35.552,139.779,37.619,-122.375
5520,HNL,DFW,21.316,-157.927,32.896,-97.037
5521,HNL,HND,21.316,-157.927,35.552,139.779
5523,HNL,LAX,21.316,-157.927,33.942,-118.408
5524,HNL,NGO,21.316,-157.927,35.255,136.924
5525,HNL,NRT,21.316,-157.927,35.765,140.386
5526,HNL,OAK,21.316,-157.927,37.721,-122.221
5527,HNL,PHX,21.316,-157.927,33.434,-112.008
5528,HNL,SJC,21.316,-157.927,37.362,-121.929
5529,HNL,SYD,21.316,-157.927,-33.946,151.177
5530,HOU,DFW,29.645,-95.279,32.896,-97.037
5531,HPN,CLT,41.067,-73.707,35.214,-80.943
5532,HPN,DCA,41.067,-73.707,38.852,-77.037
5533,HPN,ORD,41.067,-73.707,41.979,-87.904
5534,HPN,PHL,41.067,-73.707,39.872,-75.241
5541,HYD,LHR,17.452,78.461,51.477,-0.461
5542,IAD,AUH,38.944,-77.456,24.433,54.651
5543,IAD,CLT,38.944,-77.456,35.214,-80.943
5544,IAD,DFW,38.944,-77.456,32.896,-97.037
5545,IAD,DOH,38.944,-77.456,25.261,51.565
5546,IAD,LAX,38.944,-77.456,33.942,-118.408
5547,IAD,LHR,38.944,-77.456,51.477,-0.461
5548,IAD,MIA,38.944,-77.456,25.793,-80.291
5549,IAH,CLT,29.98,-95.34,35.214,-80.943
5550,IAH,DFW,29.98,-95.34,32.896,-97.037
5551,IAH,DOH,29.98,-95.34,25.261,51.565
5552,IAH,LAX,29.98,-95.34,33.942,-118.408
5553,IAH,LHR,29.98,-95.34,51.477,-0.461
5554,IAH,MIA,29.98,-95.34,25.793,-80.291
5555,IAH,ORD,29.98,-95.34,41.979,-87.904
5556,IAH,PHL,29.98,-95.34,39.872,-75.241
5557,IAH,PHX,29.98,-95.34,33.434,-112.008
5560,ICT,DFW,37.65,-97.433,32.896,-97.037
5561,ICT,ORD,37.65,-97.433,41.979,-87.904
5562,ILM,CLT,34.271,-77.903,35.214,-80.943
5563,ILM,DCA,34.271,-77.903,38.852,-77.037
5564,ILM,LGA,34.271,-77.903,40.777,-73.872
5565,ILM,PHL,34.271,-77.903,39.872,-75.241
