index,Source airport,Destination airport,Source Latitude,Source Longitude,Destination Latitude,Destination Longitude
11603,BOS,SEA,42.364,-71.005,47.449,-122.309
11604,BRW,ANC,71.285,-156.766,61.174,-149.996
11605,BRW,FAI,71.285,-156.766,64.815,-147.856
11606,BRW,SCC,71.285,-156.766,70.195,-148.465
11607,BUR,PDX,34.201,-118.359,45.589,-122.597
11608,BUR,SEA,34.201,-118.359,47.449,-122.309
11610,CDB,ANC,55.206,-162.724,61.174,-149.996
11611,CDV,ANC,60.492,-145.477,61.174,-149.996
11612,CDV,YAK,60.492,-145.477,59.503,-139.66
11613,CHS,ATL,32.899,-80.04,33.64,-84.427
11614,CLT,ATL,35.214,-80.943,33.64,-84.427
11615,CMH,LAX,39.998,-82.892,33.942,-118.408
11616,COS,SEA,38.806,-104.7,47.449,-122.309
11617,DCA,LAX,38.852,-77.037,33.942,-118.408
11618,DCA,PDX,38.852,-77.037,45.589,-122.597
11619,DCA,SEA,38.852,-77.037,47.449,-122.309
11620,DEN,LAX,39.858,-104.667,33.942,-118.408
11621,DEN,SEA,39.858,-104.667,47.449,-122.309
11622,DFW,LAX,32.896,-97.037,33.942,-118.408
11623,DFW,PDX,32.896,-97.037,45.589,-122.597
11624,DFW,SAN,32.896,-97.037,32.733,-117.189
11625,DFW,SEA,32.896,-97.037,47.449,-122.309
11626,DFW,SFO,32.896,-97.037,37.619,-122.375
11627,DFW,SNA,32.896,-97.037,33.676,-117.868
11628,DLG,ANC,59.045,-158.503,61.174,-149.996
11629,DTW,PDX,42.212,-83.353,45.589,-122.597
11630,DTW,SAN,42.212,-83.353,32.733,-117.189
11632,ELP,LAX,31.807,-106.378,33.942,-118.408
11633,ENA,ANC,60.573,-151.245,61.174,-149.996
11636,EWR,SEA,40.692,-74.169,47.449,-122.309
11637,FAI,ANC,64.815,-147.856,61.174,-149.996
11638,FAI,SCC,64.815,-147.856,70.195,-148.465
11639,FAI,SEA,64.815,-147.856,47.449,-122.309
11640,FAT,LAX,36.776,-119.718,33.942,-118.408
11641,FAT,PDX,36.776,-119.718,45.589,-122.597
11642,FAT,SAN,36.776,-119.718,32.733,-117.189
11643,FAT,SEA,36.776,-119.718,47.449,-122.309
11645,FLL,SEA,26.072,-80.153,47.449,-122.309
11646,GDL,LAX,20.522,-103.311,33.942,-118.408
11647,GDL,SJC,20.522,-103.311,37.362,-121.929
11648,GEG,PDX,47.62,-117.534,45.589,-122.597
11649,GEG,SEA,47.62,-117.534,47.449,-122.309
11651,GTF,HLN,47.482,-111.371,46.607,-111.983
11652,GTF,SEA,47.482,-111.371,47.449,-122.309
11653,HLN,GTF,46.607,-111.983,47.482,-111.371
11654,HLN,SEA,46.607,-111.983,47.449,-122.309
11655,HNL,ANC,21.316,-157.927,61.174,-149.996
11656,HNL,BLI,21.316,-157.927,48.792,-122.537
11657,HNL,LAX,21.316,-157.927,33.942,-118.408
11658,HNL,OAK,21.316,-157.927,37.721,-122.221
11659,HNL,PDX,21.316,-157.927,45.589,-122.597
11660,HNL,SAN,21.316,-157.927,32.733,-117.189
11661,HNL,SEA,21.316,-157.927,47.449,-122.309
11662,HNL,SJC,21.316,-157.927,37.362,-121.929
11663,HOM,ANC,59.646,-151.476,61.174,-149.996
11665,IAH,LAX,29.98,-95.34,33.942,-118.408
11666,IAH,SEA,29.98,-95.34,47.449,-122.309
11667,IND,LAX,39.717,-86.294,33.942,-118.408
11668,ISP,BOS,40.795,-73.1,42.364,-71.005
11669,JAN,ATL,32.311,-90.076,33.64,-84.427
11670,JAX,ATL,30.494,-81.688,33.64,-84.427
11671,JFK,LAX,40.64,-73.779,33.942,-118.408
11672,JFK,SAN,40.64,-73.779,32.733,-117.189
11673,JFK,SEA,40.64,-73.779,47.449,-122.309
11674,JFK,SFO,40.64,-73.779,37.619,-122.375
11675,JNU,ANC,58.355,-134.576,61.174,-149.996
11676,JNU,KTN,58.355,-134.576,55.356,-131.714
11678,JNU,SEA,58.355,-134.576,47.449,-122.309
11679,JNU,SIT,58.355,-134.576,57.047,-135.361
11680,JNU,YAK,58.355,-134.576,59.503,-139.66
11681,KOA,LAX,19.739,-156.046,33.942,-118.408
11682,KOA,OAK,19.739,-156.046,37.721,-122.221
11683,KOA,SEA,19.739,-156.046,47.449,-122.309
11684,KOA,SJC,19.739,-156.046,37.362,-121.929
11686,KTN,JNU,55.356,-131.714,58.355,-134.576
11687,KTN,SEA,55.356,-131.714,47.449,-122.309
11688,KTN,SIT,55.356,-131.714,57.047,-135.361
11690,LAS,ANC,36.08,-115.152,61.174,-149.996
11691,LAS,BLI,36.08,-115.152,48.792,-122.537
11692,LAS,PDX,36.08,-115.152,45.589,-122.597
11693,LAS,SEA,36.08,-115.152,47.449,-122.309
11694,LAX,ABQ,33.942,-118.408,35.04,-106.609
11695,LAX,ANC,33.942,-118.408,61.174,-149.996
11696,LAX,ATL,33.942,-118.408,33.64,-84.427
11697,LAX,AUS,33.942,-118.408,30.194,-97.67
11698,LAX,BDL,33.942,-118.408,41.939,-72.683
11699,LAX,BNA,33.942,-118.408,36.124,-86.678
11700,LAX,BOS,33.942,-118.408,42.364,-71.005
11701,LAX,CMH,33.942,-118.408,39.998,-82.892
11702,LAX,DCA,33.942,-118.408,38.852,-77.037
11703,LAX,DEN,33.942,-118.408,39.858,-104.667
11704,LAX,DFW,33.942,-118.408,32.896,-97.037
11705,LAX,ELP,33.942,-118.408,31.807,-106.378
11706,LAX,FAT,33.942,-118.408,36.776,-119.718
11707,LAX,GDL,33.942,-118.408,20.522,-103.311
11708,LAX,HNL,33.942,-118.408,21.316,-157.927
11709,LAX,IAH,33.942,-118.408,29.98,-95.34
11710,LAX,IND,33.942,-118.408,39.717,-86.294
11711,LAX,JFK,33.942,-118.408,40.64,-73.779
11712,LAX,KOA,33.942,-118.408,19.739,-156.046
11713,LAX,LIH,33.942,-118.408,21.976,-159.339
11714,LAX,LTO,33.942,-118.408,25.989,-111.348
11715,LAX,MCO,33.942,-118.408,28.429,-81.316
11716,LAX,MEX,33.942,-118.408,19.436,-99.072
11718,LAX,MIA,33.942,-118.408,25.793,-80.291
11721,LAX,MSY,33.942,-118.408,29.993,-90.258
11722,LAX,MZT,33.942,-118.408,23.161,-106.266
11723,LAX,OGG,33.942,-118.408,20.899,-156.431
11724,LAX,OKC,33.942,-118.408,35.393,-97.601
11725,LAX,ORD,33.942,-118.408,41.979,-87.904
11726,LAX,PDX,33.942,-118.408,45.589,-122.597
11727,LAX,PHX,33.942,-118.408,33.434,-112.008
11728,LAX,PIT,33.942,-118.408,40.491,-80.233
11729,LAX,PVR,33.942,-118.408,20.68,-105.254
11730,LAX,RDU,33.942,-118.408,35.877,-78.787
11731,LAX,RNO,33.942,-118.408,39.498,-119.768
11732,LAX,SAF,33.942,-118.408,35.617,-106.088
11733,LAX,SAN,33.942,-118.408,32.733,-117.189
11734,LAX,SEA,33.942,-118.408,47.449,-122.309
11735,LAX,SFO,33.942,-118.408,37.619,-122.375
11736,LAX,SJD,33.942,-118.408,23.152,-109.721
11737,LAX,SMF,33.942,-118.408,38.695,-121.591
11738,LAX,STL,33.942,-118.408,38.748,-90.36
11740,LAX,TUS,33.942,-118.408,32.116,-110.941
11741,LAX,YVR,33.942,-118.408,49.195,-123.182
11742,LAX,ZIH,33.942,-118.408,17.601,-101.46
11743,LAX,ZLO,33.942,-118.408,19.145,-104.559
11744,LGB,PDX,33.818,-118.151,45.589,-122.597
11745,LGB,SEA,33.818,-118.151,47.449,-122.309
11746,LIH,LAX,21.976,-159.339,33.942,-118.408
11747,LIH,OAK,21.976,-159.339,37.721,-122.221
11748,LIH,SAN,21.976,-159.339,32.733,-117.189
11749,LIH,SEA,21.976,-159.339,47.449,-122.309
11750,LIH,SJC,21.976,-159.339,37.362,-121.929
11751,LTO,LAX,25.989,-111.348,33.942,-118.408
11755,MCG,ANC,62.953,-155.606,61.174,-149.996
11757,MCI,SEA,39.297,-94.714,47.449,-122.309
11758,MCO,LAX,28.429,-81.316,33.942,-118.408
11759,MCO,SAN,28.429,-81.316,32.733,-117.189
11760,MCO,SEA,28.429,-81.316,47.449,-122.309
11761,MEM,ATL,35.042,-89.977,33.64,-84.427
11762,MEX,LAX,19.436,-99.072,33.942,-118.408
11766,MIA,ATL,25.793,-80.291,33.64,-84.427
11767,MIA,LAX,25.793,-80.291,33.942,-118.408
11768,MIA,SFO,25.793,-80.291,37.619,-122.375
11774,MSP,LAX,44.88,-93.217,33.942,-118.408
11775,MSP,SAN,44.88,-93.217,32.733,-117.189
11776,MSP,SEA,44.88,-93.217,47.449,-122.309
11777,MSY,ATL,29.993,-90.258,33.64,-84.427
11778,MSY,LAX,29.993,-90.258,33.942,-118.408
11779,MSY,SLC,29.993,-90.258,40.788,-111.978
11780,MZT,LAX,23.161,-106.266,33.942,-118.408
11781,OAK,HNL,37.721,-122.221,21.316,-157.927
11782,OAK,KOA,37.721,-122.221,19.739,-156.046
11783,OAK,LIH,37.721,-122.221,21.976,-159.339
11784,OAK,OGG,37.721,-122.221,20.899,-156.431
11785,OAK,PDX,37.721,-122.221,45.589,-122.597
11786,OAK,SEA,37.721,-122.221,47.449,-122.309
11787,OGG,LAX,20.899,-156.431,33.942,-118.408
11788,OGG,OAK,20.899,-156.431,37.721,-122.221
11789,OGG,PDX,20.899,-156.431,45.589,-122.597
11790,OGG,SAN,20.899,-156.431,32.733,-117.189
11791,OGG,SEA,20.899,-156.431,47.449,-122.309
11792,OGG,SJC,20.899,-156.431,37.362,-121.929
11793,OGG,SMF,20.899,-156.431,38.695,-121.591
11794,OKC,LAX,35.393,-97.601,33.942,-118.408
11795,OMA,SEA,41.302,-95.894,47.449,-122.309
11796,OME,ANC,64.512,-165.445,61.174,-149.996
11797,OME,OTZ,64.512,-165.445,66.884,-162.598
11798,ONT,PDX,34.056,-117.601,45.589,-122.597
11799,ONT,SEA,34.056,-117.601,47.449,-122.309
11800,ORD,ANC,41.979,-87.904,61.174,-149.996
11801,ORD,LAX,41.979,-87.904,33.942,-118.408
11802,ORD,MSY,41.979,-87.904,29.993,-90.258
11803,ORD,PDX,41.979,-87.904,45.589,-122.597
11804,ORD,SAN,41.979,-87.904,32.733,-117.189
11805,ORD,SEA,41.979,-87.904,47.449,-122.309
11806,ORD,SFO,41.979,-87.904,37.619,-122.375
11807,ORF,ATL,36.894,-76.201,33.64,-84.427
11808,OTZ,ANC,66.884,-162.598,61.174,-149.996
11809,OTZ,OME,66.884,-162.598,64.512,-165.445
11810,PBG,BOS,44.651,-73.468,42.364,-71.005
11811,PBI,ATL,26.683,-80.096,33.64,-84.427
11812,PDX,ANC,45.589,-122.597,61.174,-149.996
11813,PDX,ATL,45.589,-122.597,33.64,-84.427
11815,PDX,BLI,45.589,-122.597,48.792,-122.537
11816,PDX,BOI,45.589,-122.597,43.564,-116.223
11817,PDX,BOS,45.589,-122.597,42.364,-71.005
11818,PDX,BUR,45.589,-122.597,34.201,-118.359
11819,PDX,DCA,45.589,-122.597,38.852,-77.037
11820,PDX,DFW,45.589,-122.597,32.896,-97.037
11821,PDX,DTW,45.589,-122.597,42.212,-83.353
11823,PDX,FAT,45.589,-122.597,36.776,-119.718
11824,PDX,GEG,45.589,-122.597,47.62,-117.534
11825,PDX,HNL,45.589,-122.597,21.316,-157.927
11826,PDX,LAS,45.589,-122.597,36.08,-115.152
11827,PDX,LAX,45.589,-122.597,33.942,-118.408
11828,PDX,LGB,45.589,-122.597,33.818,-118.151
11831,PDX,OAK,45.589,-122.597,37.721,-122.221
11832,PDX,OGG,45.589,-122.597,20.899,-156.431
11833,PDX,ONT,45.589,-122.597,34.056,-117.601
11834,PDX,ORD,45.589,-122.597,41.979,-87.904
11835,PDX,PHX,45.589,-122.597,33.434,-112.008
11837,PDX,PSP,45.589,-122.597,33.829,-116.507
11839,PDX,RNO,45.589,-122.597,39.498,-119.768
11840,PDX,SAN,45.589,-122.597,32.733,-117.189
11842,PDX,SEA,45.589,-122.597,47.449,-122.309
11843,PDX,SFO,45.589,-122.597,37.619,-122.375
11844,PDX,SJC,45.589,-122.597,37.362,-121.929
11845,PDX,SLC,45.589,-122.597,40.788,-111.978
11846,PDX,SMF,45.589,-122.597,38.695,-121.591
11847,PDX,SNA,45.589,-122.597,33.676,-117.868
11849,PDX,TUS,45.589,-122.597,32.116,-110.941
11850,PDX,YVR,45.589,-122.597,49.195,-123.182
11851,PHL,SEA,39.872,-75.241,47.449,-122.309
11852,PHX,LAX,33.434,-112.008,33.942,-118.408
11853,PHX,PDX,33.434,-112.008,45.589,-122.597
11854,PHX,SEA,33.434,-112.008,47.449,-122.309
11855,PIT,LAX,40.491,-80.233,33.942,-118.408
11856,PNS,ATL,30.473,-87.187,33.64,-84.427
11857,PQI,BOS,46.689,-68.045,42.364,-71.005
11862,PSP,PDX,33.829,-116.507,45.589,-122.597
11863,PSP,SEA,33.829,-116.507,47.449,-122.309
11864,PSP,SFO,33.829,-116.507,37.619,-122.375
11865,PSP,SMF,33.829,-116.507,38.695,-121.591
11868,PVR,LAX,20.68,-105.254,33.942,-118.408
11869,PVR,SAN,20.68,-105.254,32.733,-117.189
11870,PVR,SFO,20.68,-105.254,37.619,-122.375
11873,RDU,ATL,35.877,-78.787,33.64,-84.427
11874,RDU,LAX,35.877,-78.787,33.942,-118.408
11875,RNO,LAX,39.498,-119.768,33.942,-118.408
11876,RNO,PDX,39.498,-119.768,45.589,-122.597
11877,RNO,SEA,39.498,-119.768,47.449,-122.309
11878,RNO,SJC,39.498,-119.768,37.362,-121.929
11879,RSW,ATL,26.536,-81.755,33.64,-84.427
11880,SAF,LAX,35.617,-106.088,33.942,-118.408
11881,SAN,ATL,32.733,-117.189,33.64,-84.427
11882,SAN,BOI,32.733,-117.189,43.564,-116.223
11883,SAN,BOS,32.733,-117.189,42.364,-71.005
11884,SAN,DFW,32.733,-117.189,32.896,-97.037
11885,SAN,DTW,32.733,-117.189,42.212,-83.353
11886,SAN,FAT,32.733,-117.189,36.776,-119.718
11887,SAN,HNL,32.733,-117.189,21.316,-157.927
11888,SAN,JFK,32.733,-117.189,40.64,-73.779
11889,SAN,LAX,32.733,-117.189,33.942,-118.408
11890,SAN,LIH,32.733,-117.189,21.976,-159.339
11891,SAN,MCO,32.733,-117.189,28.429,-81.316
11893,SAN,MSP,32.733,-117.189,44.88,-93.217
11894,SAN,OGG,32.733,-117.189,20.899,-156.431
11895,SAN,ORD,32.733,-117.189,41.979,-87.904
11896,SAN,PDX,32.733,-117.189,45.589,-122.597
11897,SAN,PVR,32.733,-117.189,20.68,-105.254
11898,SAN,SEA,32.733,-117.189,47.449,-122.309
11899,SAN,SJD,32.733,-117.189,23.152,-109.721
11900,SAN,SLC,32.733,-117.189,40.788,-111.978
11902,SAT,SEA,29.534,-98.47,47.449,-122.309
11903,SAV,ATL,32.127,-81.202,33.64,-84.427
11906,SCC,ANC,70.195,-148.465,61.174,-149.996
11907,SCC,BRW,70.195,-148.465,71.285,-156.766
11910,SEA,ANC,47.449,-122.309,61.174,-149.996
11911,SEA,ATL,47.449,-122.309,33.64,-84.427
11912,SEA,AUS,47.449,-122.309,30.194,-97.67
11914,SEA,BLI,47.449,-122.309,48.792,-122.537
11915,SEA,BOI,47.449,-122.309,43.564,-116.223
11916,SEA,BOS,47.449,-122.309,42.364,-71.005
11917,SEA,BUR,47.449,-122.309,34.201,-118.359
11919,SEA,COS,47.449,-122.309,38.806,-104.7
11920,SEA,DCA,47.449,-122.309,38.852,-77.037
11921,SEA,DEN,47.449,-122.309,39.858,-104.667
11922,SEA,DFW,47.449,-122.309,32.896,-97.037
11925,SEA,EWR,47.449,-122.309,40.692,-74.169
11926,SEA,FAI,47.449,-122.309,64.815,-147.856
11927,SEA,FAT,47.449,-122.309,36.776,-119.718
11929,SEA,FLL,47.449,-122.309,26.072,-80.153
11930,SEA,GEG,47.449,-122.309,47.62,-117.534
11931,SEA,GTF,47.449,-122.309,47.482,-111.371
11932,SEA,HNL,47.449,-122.309,21.316,-157.927
11933,SEA,IAH,47.449,-122.309,29.98,-95.34
11934,SEA,JFK,47.449,-122.309,40.64,-73.779
11935,SEA,JNU,47.449,-122.309,58.355,-134.576
11936,SEA,KOA,47.449,-122.309,19.739,-156.046
11937,SEA,KTN,47.449,-122.309,55.356,-131.714
11938,SEA,LAS,47.449,-122.309,36.08,-115.152
11939,SEA,LAX,47.449,-122.309,33.942,-118.408
11940,SEA,LGB,47.449,-122.309,33.818,-118.151
11941,SEA,LIH,47.449,-122.309,21.976,-159.339
11943,SEA,MCI,47.449,-122.309,39.297,-94.714
11944,SEA,MCO,47.449,-122.309,28.429,-81.316
11947,SEA,MSP,47.449,-122.309,44.88,-93.217
11948,SEA,OAK,47.449,-122.309,37.721,-122.221
11949,SEA,OGG,47.449,-122.309,20.899,-156.431
11950,SEA,OMA,47.449,-122.309,41.302,-95.894
11951,SEA,ONT,47.449,-122.309,34.056,-117.601
11952,SEA,ORD,47.449,-122.309,41.979,-87.904
11953,SEA,PDX,47.449,-122.309,45.589,-122.597
11954,SEA,PHL,47.449,-122.309,39.872,-75.241
11955,SEA,PHX,47.449,-122.309,33.434,-112.008
11957,SEA,PSP,47.449,-122.309,33.829,-116.507
11960,SEA,RNO,47.449,-122.309,39.498,-119.768
11961,SEA,SAN,47.449,-122.309,32.733,-117.189
11962,SEA,SAT,47.449,-122.309,29.534,-98.47
11964,SEA,SFO,47.449,-122.309,37.619,-122.375
11965,SEA,SJC,47.449,-122.309,37.362,-121.929
11966,SEA,SLC,47.449,-122.309,40.788,-111.978
11967,SEA,SMF,47.449,-122.309,38.695,-121.591
11968,SEA,SNA,47.449,-122.309,33.676,-117.868
11969,SEA,STL,47.449,-122.309,38.748,-90.36
11971,SEA,TUS,47.449,-122.309,32.116,-110.941
11972,SEA,YEG,47.449,-122.309,53.31,-113.58
11974,SEA,YLW,47.449,-122.309,49.956,-119.378
11975,SEA,YVR,47.449,-122.309,49.195,-123.182
11976,SEA,YYC,47.449,-122.309,51.114,-114.02
11977,SEA,YYJ,47.449,-122.309,48.647,-123.426
11978,SFO,DFW,37.619,-122.375,32.896,-97.037
11979,SFO,JFK,37.619,-122.375,40.64,-73.779
11980,SFO,LAX,37.619,-122.375,33.942,-118.408
11981,SFO,MIA,37.619,-122.375,25.793,-80.291
11982,SFO,ORD,37.619,-122.375,41.979,-87.904
11983,SFO,PDX,37.619,-122.375,45.589,-122.597
11984,SFO,PSP,37.619,-122.375,33.829,-116.507
11985,SFO,PVR,37.619,-122.375,20.68,-105.254
11986,SFO,SEA,37.619,-122.375,47.449,-122.309
11987,SFO,SJD,37.619,-122.375,23.152,-109.721
11988,SIT,JNU,57.047,-135.361,58.355,-134.576
11989,SIT,KTN,57.047,-135.361,55.356,-131.714
11990,SJC,BOI,37.362,-121.929,43.564,-116.223
11991,SJC,GDL,37.362,-121.929,20.522,-103.311
11992,SJC,HNL,37.362,-121.929,21.316,-157.927
11993,SJC,KOA,37.362,-121.929,19.739,-156.046
11994,SJC,LAX,37.362,-121.929,33.942,-118.408
11995,SJC,LIH,37.362,-121.929,21.976,-159.339
11996,SJC,OGG,37.362,-121.929,20.899,-156.431
11997,SJC,PDX,37.362,-121.929,45.589,-122.597
11998,SJC,RNO,37.362,-121.929,39.498,-119.768
11999,SJC,SEA,37.362,-121.929,47.449,-122.309
12000,SJC,SJD,37.362,-121.929,23.152,-109.721
12001,SJD,LAX,23.152,-109.721,33.942,-118.408
12002,SJD,SAN,23.152,-109.721,32.733,-117.189
12003,SJD,SFO,23.152,-109.721,37.619,-122.375
12004,SJD,SJC,23.152,-109.721,37.362,-121.929
12005,SLC,ATL,40.788,-111.978,33.64,-84.427
12006,SLC,CVG,40.788,-111.978,39.046,-84.662
12007,SLC,LAX,40.788,-111.978,33.942,-118.408
12008,SLC,MSY,40.788,-111.978,29.993,-90.258
12009,SLC,PDX,40.788,-111.978,45.589,-122.597
12010,SLC,SAN,40.788,-111.978,32.733,-117.189
12011,SLC,SEA,40.788,-111.978,47.449,-122.309
12012,SMF,BOI,38.695,-121.591,43.564,-116.223
12013,SMF,LAX,38.695,-121.591,33.942,-118.408
12014,SMF,OGG,38.695,-121.591,20.899,-156.431
12015,SMF,PDX,38.695,-121.591,45.589,-122.597
12016,SMF,PSP,38.695,-121.591,33.829,-116.507
12017,SMF,SEA,38.695,-121.591,47.449,-122.309
12018,SNA,DFW,33.676,-117.868,32.896,-97.037
12019,SNA,PDX,33.676,-117.868,45.589,-122.597
12020,SNA,SEA,33.676,-117.868,47.449,-122.309
12021,SNP,ANC,57.167,-170.22,61.174,-149.996
12023,STL,LAX,38.748,-90.36,33.942,-118.408
12024,STL,SEA,38.748,-90.36,47.449,-122.309
12029,TUS,LAX,32.116,-110.941,33.942,-118.408
12030,TUS,PDX,32.116,-110.941,45.589,-122.597
12031,TUS,SEA,32.116,-110.941,47.449,-122.309
12032,TYS,ATL,35.812,-83.993,33.64,-84.427
12033,UNK,ANC,63.888,-160.799,61.174,-149.996
12034,VDZ,ANC,61.134,-146.248,61.174,-149.996
12037,YAK,CDV,59.503,-139.66,60.492,-145.477
12038,YAK,JNU,59.503,-139.66,58.355,-134.576
12039,YEG,SEA,53.31,-113.58,47.449,-122.309
12041,YLW,SEA,49.956,-119.378,47.449,-122.309
12042,YVR,LAX,49.195,-123.182,33.942,-118.408
12043,YVR,PDX,49.195,-123.182,45.589,-122.597
12044,YVR,SEA,49.195,-123.182,47.449,-122.309
12045,YYC,SEA,51.114,-114.02,47.449,-122.309
12046,YYJ,SEA,48.647,-123.426,47.449,-122.309
12047,ZIH,LAX,17.601,-101.46,33.942,-118.408
12048,ZLO,LAX,19.145,-104.559,33.942,-118.408
12049,ABJ,CMN,5.26,-3.926,33.368,-7.588
12050,ACC,CMN,5.603,-0.168,33.368,-7.588
12051,AGA,BRU,30.381,-9.546,50.902,4.499
12052,AGA,CMN,30.381,-9.546,33.368,-7.588
12054,AGA,ORY,30.381,-9.546,48.725,2.359
12056,AGP,CMN,36.674,-4.499,33.368,-7.588
12057,AHU,CMN,35.177,-3.839,33.368,-7.588
12058,ALG,CMN,36.691,3.215,33.368,-7.588
12059,AMS,CMN,52.309,4.764,33.368,-7.588
12061,AMS,TNG,52.309,4.764,35.727,-5.917
12062,ARN,CMN,59.652,17.919,33.368,-7.588
12063,AUH,CMN,24.433,54.651,33.368,-7.588
12064,AUH,SIN,24.433,54.651,1.356,103.987
12065,BCN,CMN,41.297,2.078,33.368,-7.588
12066,BCN,TNG,41.297,2.078,35.727,-5.917
12067,BEY,CMN,33.813,35.489,33.368,-7.588
12068,BGF,CMN,4.398,18.519,33.368,-7.588
12069,BJL,CMN,13.338,-16.652,33.368,-7.588
12071,BJL,RAI,13.338,-16.652,14.924,-23.493
12072,BKO,CMN,12.533,-7.95,33.368,-7.588
12073,BLQ,CMN,44.534,11.29,33.368,-7.588
12074,BOD,CMN,44.828,-0.716,33.368,-7.588
12075,BOD,RAK,44.828,-0.716,31.607,-8.036
12076,BRU,AGA,50.902,4.499,30.381,-9.546
12077,BRU,CMN,50.902,4.499,33.368,-7.588
12079,BRU,OUD,50.902,4.499,34.787,-1.924
12080,BRU,RAK,50.902,4.499,31.607,-8.036
12081,BRU,TNG,50.902,4.499,35.727,-5.917
12082,BZV,CMN,-4.252,15.253,33.368,-7.588
12083,BZV,PNR,-4.252,15.253,-4.813,11.886
12084,CAI,CMN,30.122,31.406,33.368,-7.588
12085,CAI,RUH,30.122,31.406,24.957,46.699
12087,CMN,ABJ,33.368,-7.588,5.26,-3.926
12088,CMN,AGA,33.368,-7.588,30.381,-9.546
12089,CMN,AGP,33.368,-7.588,36.674,-4.499
12090,CMN,ALG,33.368,-7.588,36.691,3.215
12091,CMN,AMS,33.368,-7.588,52.309,4.764
12092,CMN,ARN,33.368,-7.588,59.652,17.919
12093,CMN,AUH,33.368,-7.588,24.433,54.651
12094,CMN,BCN,33.368,-7.588,41.297,2.078
12095,CMN,BEY,33.368,-7.588,33.813,35.489
12096,CMN,BJL,33.368,-7.588,13.338,-16.652
12097,CMN,BKO,33.368,-7.588,12.533,-7.95
12098,CMN,BLQ,33.368,-7.588,44.534,11.29
12099,CMN,BOD,33.368,-7.588,44.828,-0.716
12100,CMN,BRU,33.368,-7.588,50.902,4.499
12101,CMN,BZV,33.368,-7.588,-4.252,15.253
12102,CMN,CAI,33.368,-7.588,30.122,31.406
12104,CMN,COO,33.368,-7.588,6.357,2.384
12105,CMN,DKR,33.368,-7.588,14.739,-17.49
12106,CMN,DLA,33.368,-7.588,4.006,9.719
12108,CMN,FCO,33.368,-7.588,41.813,12.253
12109,CMN,FEZ,33.368,-7.588,33.927,-4.978
12110,CMN,FIH,33.368,-7.588,-4.386,15.444
12111,CMN,FNA,33.368,-7.588,8.616,-13.195
12112,CMN,FRA,33.368,-7.588,50.026,8.543
12114,CMN,GRU,33.368,-7.588,-23.432,-46.469
12115,CMN,GVA,33.368,-7.588,46.238,6.109
12116,CMN,IST,33.368,-7.588,40.977,28.821
12117,CMN,JED,33.368,-7.588,21.679,39.156
12118,CMN,JFK,33.368,-7.588,40.64,-73.779
12119,CMN,LAD,33.368,-7.588,-8.858,13.231
12120,CMN,LBV,33.368,-7.588,0.458,9.412
12121,CMN,LFW,33.368,-7.588,6.166,1.254
12122,CMN,LGW,33.368,-7.588,51.148,-0.19
12123,CMN,LHR,33.368,-7.588,51.477,-0.461
12124,CMN,LIS,33.368,-7.588,38.781,-9.136
12125,CMN,LPA,33.368,-7.588,27.932,-15.386
12126,CMN,LYS,33.368,-7.588,45.726,5.091
12127,CMN,MAD,33.368,-7.588,40.472,-3.561
12128,CMN,MRS,33.368,-7.588,43.436,5.214
12129,CMN,MUC,33.368,-7.588,48.354,11.786
12130,CMN,MXP,33.368,-7.588,45.631,8.728
12131,CMN,NCE,33.368,-7.588,43.661,7.218
12133,CMN,NIM,33.368,-7.588,13.481,2.184
12134,CMN,NKC,33.368,-7.588,18.098,-15.948
12136,CMN,NTE,33.368,-7.588,47.153,-1.611
12137,CMN,ORY,33.368,-7.588,48.725,2.359
12138,CMN,OUA,33.368,-7.588,12.353,-1.512
12139,CMN,OUD,33.368,-7.588,34.787,-1.924
12141,CMN,OZZ,33.368,-7.588,30.939,-6.909
12142,CMN,PNR,33.368,-7.588,-4.813,11.886
12143,CMN,RAI,33.368,-7.588,14.924,-23.493
12144,CMN,RAK,33.368,-7.588,31.607,-8.036
12145,CMN,RBA,33.368,-7.588,34.051,-6.751
12146,CMN,ROB,33.368,-7.588,6.234,-10.362
12147,CMN,SSG,33.368,-7.588,3.755,8.709
12148,CMN,SVO,33.368,-7.588,55.972,37.415
12149,CMN,SXB,33.368,-7.588,48.538,7.628
12150,CMN,TFN,33.368,-7.588,28.482,-16.341
12151,CMN,TIP,33.368,-7.588,32.663,13.159
12152,CMN,TLS,33.368,-7.588,43.629,1.364
12153,CMN,TNG,33.368,-7.588,35.727,-5.917
12154,CMN,TRN,33.368,-7.588,45.201,7.649
12155,CMN,TTU,33.368,-7.588,35.594,-5.32
12156,CMN,TUN,33.368,-7.588,36.851,10.227
12157,CMN,TXL,33.368,-7.588,52.559,13.287
12159,CMN,VLC,33.368,-7.588,39.489,-0.481
12160,CMN,YUL,33.368,-7.588,45.468,-73.741
12161,CMN,ZRH,33.368,-7.588,47.465,8.549
12162,COO,LOS,6.357,2.384,6.577,3.321
12163,CPH,CMN,55.618,12.656,33.368,-7.588
12164,DKR,CMN,14.739,-17.49,33.368,-7.588
12165,DLA,BGF,4.006,9.719,4.398,18.519
12166,DLA,CMN,4.006,9.719,33.368,-7.588
12171,FCO,CMN,41.813,12.253,33.368,-7.588
12172,FEZ,CMN,33.927,-4.978,33.368,-7.588
